Postcode,Court number,Court name
HU203,239,Kingston-Upon-Hull
HU29,239,Kingston-Upon-Hull
HU28,239,Kingston-Upon-Hull
HU20,239,Kingston-Upon-Hull
HU192,239,Kingston-Upon-Hull
HU139,239,Kingston-Upon-Hull
HU129,239,Kingston-Upon-Hull
HU120,239,Kingston-Upon-Hull
HU114,239,Kingston-Upon-Hull
HU106,239,Kingston-Upon-Hull
HU13,239,Kingston-Upon-Hull
HU12,239,Kingston-Upon-Hull
GU67,240,Kingston-Upon-Thames
KT199,240,Kingston-Upon-Thames
KT198,240,Kingston-Upon-Thames
KT190,240,Kingston-Upon-Thames
KT173,240,Kingston-Upon-Thames
KT172,240,Kingston-Upon-Thames
KT171,240,Kingston-Upon-Thames
KT152,240,Kingston-Upon-Thames
KT139,240,Kingston-Upon-Thames
KT138,240,Kingston-Upon-Thames
KT80,240,Kingston-Upon-Thames
KT70,240,Kingston-Upon-Thames
KT67,240,Kingston-Upon-Thames
KT66,240,Kingston-Upon-Thames
KT65,240,Kingston-Upon-Thames
KT64,240,Kingston-Upon-Thames
KT59,240,Kingston-Upon-Thames
KT58,240,Kingston-Upon-Thames
KT48,240,Kingston-Upon-Thames
KT205EP,240,Kingston-Upon-Thames
KT220UL,240,Kingston-Upon-Thames
TW165PR,240,Kingston-Upon-Thames
SW191DX,240,Kingston-Upon-Thames
SW192AV,240,Kingston-Upon-Thames
SW191BP,240,Kingston-Upon-Thames
SW191AY,240,Kingston-Upon-Thames
SW153RR,359,Wandsworth
SW163AL,359,Wandsworth
SW166WD,359,Wandsworth
KT48BX,240,Kingston-Upon-Thames
KT48,240,Kingston-Upon-Thames
KT48EZ,240,Kingston-Upon-Thames
SW161RT,359,Wandsworth
KT48HH,240,Kingston-Upon-Thames
KT50NR,240,Kingston-Upon-Thames
SW153PW,359,Wandsworth
KT48RW,240,Kingston-Upon-Thames
SW161RF,359,Wandsworth
SW208DT,240,Kingston-Upon-Thames
KT36JN,240,Kingston-Upon-Thames
SW16RF,359,Wandsworth
IP137HZ,233,Ipswich
SW193PJ,240,Kingston-Upon-Thames
SW153NS,359,Wandsworth
SW192AP,240,Kingston-Upon-Thames
SM23RJ,240,Kingston-Upon-Thames
SW153PL,359,Wandsworth
SW156PT,359,Wandsworth
SW192RZ,240,Kingston-Upon-Thames
SM26TZ,240,Kingston-Upon-Thames
SW209NY,359,Wandsworth
KT48DL,240,Kingston-Upon-Thames
SW192BU,240,Kingston-Upon-Thames
KT36JU,240,Kingston-Upon-Thames
SW153QR,359,Wandsworth
TW107HW,240,Kingston-Upon-Thames
KT190PZ,240,Kingston-Upon-Thames
SW191BX,240,Kingston-Upon-Thames
SW208LN,240,Kingston-Upon-Thames
SW164NB,359,Wandsworth
KT47RH,240,Kingston-Upon-Thames
KT169GU,240,Kingston-Upon-Thames
SW191TP,240,Kingston-Upon-Thames
SW153RG,359,Wandsworth
SW191NS,240,Kingston-Upon-Thames
SM45PU,240,Kingston-Upon-Thames
SW164QE,359,Wandsworth
SW208DR,359,Wandsworth
CR43LS,240,Kingston-Upon-Thames
SW191BH,240,Kingston-Upon-Thames
SW191TG,240,Kingston-Upon-Thames
SW191HG,240,Kingston-Upon-Thames
SW198JN,240,Kingston-Upon-Thames
SW164QB,359,Wandsworth
KT47NZ,240,Kingston-Upon-Thames
SW200,240,Kingston-Upon-Thames
SW198,240,Kingston-Upon-Thames
KT48EL,240,Kingston-Upon-Thames
KT48N,240,Kingston-Upon-Thames
TW119LL,240,Kingston-Upon-Thames
TW121SN,240,Kingston-Upon-Thames
SW197BD,240,Kingston-Upon-Thames
SW191UD,240,Kingston-Upon-Thames
KT48XT,240,Kingston-Upon-Thames
SW191DA,240,Kingston-Upon-Thames
SW196QU,240,Kingston-Upon-Thames
SW153PU,359,Wandsworth
SW191UZ,240,Kingston-Upon-Thames
KT197,240,Kingston-Upon-Thames
KT48UQ,240,Kingston-Upon-Thames
KT48XP,240,Kingston-Upon-Thames
KT47RX,240,Kingston-Upon-Thames
TW123,240,Kingston-Upon-Thames
TW122,240,Kingston-Upon-Thames
TW121,240,Kingston-Upon-Thames
TW119,240,Kingston-Upon-Thames
TW118,240,Kingston-Upon-Thames
TW110,240,Kingston-Upon-Thames
SM39,240,Kingston-Upon-Thames
KT36OW,240,Kingston-Upon-Thames
KT26QE,240,Kingston-Upon-Thames
SW192BG,240,Kingston-Upon-Thames
KT153BQ,240,Kingston-Upon-Thames
SW192NL,240,Kingston-Upon-Thames
SW191LW,240,Kingston-Upon-Thames
SW192AJ,240,Kingston-Upon-Thames
KT48DD,240,Kingston-Upon-Thames
SW191SB,240,Kingston-Upon-Thames
SW193SA,240,Kingston-Upon-Thames
SW153RW,359,Wandsworth
SW154PA,359,Wandsworth
SW195PW,240,Kingston-Upon-Thames
KT88QP,240,Kingston-Upon-Thames
SW191AD,240,Kingston-Upon-Thames
SW191TW,240,Kingston-Upon-Thames
KT48QA,240,Kingston-Upon-Thames
KT47RR,240,Kingston-Upon-Thames
SW191EH,240,Kingston-Upon-Thames
KT34TG,240,Kingston-Upon-Thames
SW191DR,240,Kingston-Upon-Thames
SW191ET,240,Kingston-Upon-Thames
SW192UG,240,Kingston-Upon-Thames
SW192AL,240,Kingston-Upon-Thames
TW26PL,144,Brentford
SW192AQ,240,Kingston-Upon-Thames
SW192R,240,Kingston-Upon-Thames
SW192BB,240,Kingston-Upon-Thames
SW191BE,240,Kingston-Upon-Thames
KT13DL,240,Kingston-Upon-Thames
SW193PP,240,Kingston-Upon-Thames
SW192AS,240,Kingston-Upon-Thames
SW193NL,240,Kingston-Upon-Thames
TW14TE,144,Brentford
SW153UP,359,Wandsworth
SW153QH,359,Wandsworth
SW191EB,240,Kingston-Upon-Thames
KT64SB,240,Kingston-Upon-Thames
KT190DT,240,Kingston-Upon-Thames
KT153NR,240,Kingston-Upon-Thames
SW191TJ,240,Kingston-Upon-Thames
SW153QP,359,Wandsworth
BT118TB,240,Kingston-Upon-Thames
SW192AU,240,Kingston-Upon-Thames
SW153RN,359,Wandsworth
SW155JZ,359,Wandsworth
SW192DE,240,Kingston-Upon-Thames
SW191ED,240,Kingston-Upon-Thames
SW192DQ,240,Kingston-Upon-Thames
SW209HJ,240,Kingston-Upon-Thames
SW192BZ,240,Kingston-Upon-Thames
KT48BZ,240,Kingston-Upon-Thames
SW166QT,359,Wandsworth
SM38,240,Kingston-Upon-Thames
SM27,240,Kingston-Upon-Thames
SM26,240,Kingston-Upon-Thames
SM25,240,Kingston-Upon-Thames
SW208,359,Wandsworth
SW198,240,Kingston-Upon-Thames
SW197,240,Kingston-Upon-Thames
SW195,240,Kingston-Upon-Thames
SW194,240,Kingston-Upon-Thames
SW192,240,Kingston-Upon-Thames
SW191,240,Kingston-Upon-Thames
KT92,240,Kingston-Upon-Thames
KT91,240,Kingston-Upon-Thames
KT89,240,Kingston-Upon-Thames
KT82,240,Kingston-Upon-Thames
KT81,240,Kingston-Upon-Thames
KT47,240,Kingston-Upon-Thames
KT36,240,Kingston-Upon-Thames
KT35,240,Kingston-Upon-Thames
KT34,240,Kingston-Upon-Thames
KT33,240,Kingston-Upon-Thames
KT27,240,Kingston-Upon-Thames
KT26,240,Kingston-Upon-Thames
KT25,240,Kingston-Upon-Thames
KT130,240,Kingston-Upon-Thames
KT125,240,Kingston-Upon-Thames
KT124,240,Kingston-Upon-Thames
KT123,240,Kingston-Upon-Thames
KT122,240,Kingston-Upon-Thames
KT121,240,Kingston-Upon-Thames
KT113,240,Kingston-Upon-Thames
KT112,240,Kingston-Upon-Thames
KT111,240,Kingston-Upon-Thames
KT109,240,Kingston-Upon-Thames
KT108,240,Kingston-Upon-Thames
KT100,240,Kingston-Upon-Thames
KT14,240,Kingston-Upon-Thames
KT13,240,Kingston-Upon-Thames
KT12,240,Kingston-Upon-Thames
KT11,240,Kingston-Upon-Thames
SW21,241,Lambeth
SW22,241,Lambeth
SW46,241,Lambeth
SW85,241,Lambeth
SW81,241,Lambeth
SW49,241,Lambeth
SW23,241,Lambeth
SW90,241,Lambeth
SE14,241,Lambeth
SE13,241,Lambeth
SE12,241,Lambeth
SE11,241,Lambeth
SE10,241,Lambeth
SW99,241,Lambeth
SW98,241,Lambeth
SW97,241,Lambeth
SW96,241,Lambeth
SE164,241,Lambeth
SE163,241,Lambeth
SE162,241,Lambeth
SE161,241,Lambeth
SE156,241,Lambeth
SE155,241,Lambeth
SE154,241,Lambeth
SE153,241,Lambeth
SE152,241,Lambeth
SW24JJ,241,Lambeth
SW165PE,241,Lambeth
SW165AS,241,Lambeth
SE41YZ,241,Lambeth
SW163QX,241,Lambeth
SE193RX,241,Lambeth
SW161EF,241,Lambeth
SE42QS,241,Lambeth
SW24PS,241,Lambeth
SW166AW,241,Lambeth
SE152SG,241,Lambeth
SW24WR,241,Lambeth
SW165,241,Lambeth
SW161HD,241,Lambeth
SW24QR,241,Lambeth
SW24DU,241,Lambeth
SW164AQ,241,Lambeth
SW23QA,241,Lambeth
SW97UZ,241,Lambeth
SE232AL,241,Lambeth
SE264LR,241,Lambeth
SE264EQ,241,Lambeth
SE264DB,241,Lambeth
SW47SF,241,Lambeth
SE264BL,241,Lambeth
SE41JD,241,Lambeth
SW163,241,Lambeth
SW82,241,Lambeth
SW161BB,241,Lambeth
SW162PN,241,Lambeth
SW166ER,241,Lambeth
SE264QD,241,Lambeth
SE153DR,241,Lambeth
DA157ET,241,Lambeth
SW82XB,241,Lambeth
SE85XA,241,Lambeth
SW165DD,241,Lambeth
SE232SS,241,Lambeth
SW164NJ,241,Lambeth
SW24PF,241,Lambeth
SE232L,241,Lambeth
SE153TT,241,Lambeth
SE233AB,241,Lambeth
SW83BN,241,Lambeth
SW40WQ,241,Lambeth
SW162AX,241,Lambeth
SE152PJ,241,Lambeth
SW21,241,Lambeth
SE266BT,241,Lambeth
SW163DL,241,Lambeth
SW24ST,241,Lambeth
SW24EZ,241,Lambeth
SW166GF,241,Lambeth
SE153LT,241,Lambeth
SW47QQ,241,Lambeth
SW48PF,241,Lambeth
SW165AR,241,Lambeth
SW24XR,241,Lambeth
SE145QD,241,Lambeth
SW46,241,Lambeth
SE264LE,241,Lambeth
SE153,241,Lambeth
SW25,241,Lambeth
SE266,241,Lambeth
SW162,241,Lambeth
SW162JG,241,Lambeth
SW165JH,241,Lambeth
SE165,241,Lambeth
SE266DH,241,Lambeth
SW24TW,241,Lambeth
SW24AR,241,Lambeth
SW22NN,241,Lambeth
SW162HS,241,Lambeth
SE163QH,241,Lambeth
SE85AU,241,Lambeth
SW47NS,241,Lambeth
SW162XB,241,Lambeth
SE162DL,241,Lambeth
SE279,241,Lambeth
SW47RZ,241,Lambeth
SW24LA,241,Lambeth
SE254AY,241,Lambeth
SE264NQ,241,Lambeth
SE254BN,241,Lambeth
SW82JE,241,Lambeth
SE266JR,241,Lambeth
SE58QF,241,Lambeth
SE266PJ,241,Lambeth
SE155UN,241,Lambeth
SE264DR,241,Lambeth
SE193EG,241,Lambeth
SW82JA,241,Lambeth
TN254JP,241,Lambeth
NW162LD,241,Lambeth
SE256SB,241,Lambeth
SE193QG,241,Lambeth
SE266JQ,241,Lambeth
SE145BT,241,Lambeth
SE264QG,241,Lambeth
SW166LW,241,Lambeth
SW1V3EW,241,Lambeth
SE266QG,241,Lambeth
SW22NH,241,Lambeth
SE232JQ,241,Lambeth
SE236LF,241,Lambeth
SW47QH,241,Lambeth
SW166PX,241,Lambeth
SW24NF,241,Lambeth
SE264NT,241,Lambeth
SE83LR,241,Lambeth
SG13ET,241,Lambeth
SE156LA,241,Lambeth
SE232SQ,241,Lambeth
SE42SD,241,Lambeth
SE167TJ,241,Lambeth
SE264QJ,241,Lambeth
SE264LT,241,Lambeth
SW161NL,241,Lambeth
SW163AU,241,Lambeth
SW163AV,241,Lambeth
SE192,241,Lambeth
SE233EA,241,Lambeth
SE233XQ,241,Lambeth
SE264ED,241,Lambeth
SE266LD,241,Lambeth
SE264AD,241,Lambeth
SW164WJ,241,Lambeth
SE85DY,241,Lambeth
SW81LT,241,Lambeth
SE163ES,241,Lambeth
SW47LS,241,Lambeth
SW47RR,241,Lambeth
SW82UJ,241,Lambeth
SW161DL,241,Lambeth
SE256LF,241,Lambeth
SE191ST,241,Lambeth
SW21AZ,241,Lambeth
SW21WG,241,Lambeth
SW172QQ,241,Lambeth
SE256TD,241,Lambeth
SW47JW,241,Lambeth
SW162EW,241,Lambeth
SW81QT,241,Lambeth
SW165UF,241,Lambeth
SW47RT,241,Lambeth
SE135PF,241,Lambeth
SE256NN,241,Lambeth
SE266PW,241,Lambeth
SW24SY,241,Lambeth
SW178HY,241,Lambeth
SE137QB,241,Lambeth
SE84BQ,241,Lambeth
SE264NL,241,Lambeth
SW40PB,241,Lambeth
SW40HW,241,Lambeth
SE145QQ,241,Lambeth
SW23BG,241,Lambeth
SE266AQ,241,Lambeth
SE37HL,241,Lambeth
SW21HZ,241,Lambeth
SE151RW,241,Lambeth
SW46SB,241,Lambeth
SW82DE,241,Lambeth
SE264QH,241,Lambeth
SW46SX,241,Lambeth
SE152HP,241,Lambeth
SE255ET,241,Lambeth
SW166DB,241,Lambeth
SE191ER,241,Lambeth
SE270HZ,241,Lambeth
SE145JN,241,Lambeth
SW165XH,241,Lambeth
SE254HW,241,Lambeth
SE232XX,241,Lambeth
SW47RA,241,Lambeth
SW163BU,241,Lambeth
SE181DQ,241,Lambeth
SW84XG,241,Lambeth
SE254QW,241,Lambeth
SE137ST,241,Lambeth
SW24NR,241,Lambeth
SE42BP,241,Lambeth
SW165AP,241,Lambeth
SW23LB,241,Lambeth
SW47PL,241,Lambeth
SE233YL,241,Lambeth
SE162NJ,241,Lambeth
SE173HF,241,Lambeth
SW47RL,241,Lambeth
SW24UD,241,Lambeth
SE154GW,241,Lambeth
SW47PB,241,Lambeth
SW152SG,241,Lambeth
SE152DW,241,Lambeth
SW24HL,241,Lambeth
SE156GE,241,Lambeth
SE264DS,241,Lambeth
SE229RP,241,Lambeth
SE264HY,241,Lambeth
SW49DY,241,Lambeth
SE16QP,241,Lambeth
SE158QW,241,Lambeth
SE154HP,241,Lambeth
SE266QW,241,Lambeth
SE233AA,241,Lambeth
SE85DR,241,Lambeth
SE264BB,241,Lambeth
SW47PE,241,Lambeth
SE16RF,241,Lambeth
SE264NH,241,Lambeth
SE233EN,241,Lambeth
SE62SA,241,Lambeth
SW23NX,241,Lambeth
SW24AT,241,Lambeth
SW47RJ,241,Lambeth
SE232ND,241,Lambeth
SE85DX,241,Lambeth
SE16RS,241,Lambeth
SW47NP,241,Lambeth
SE264LG,241,Lambeth
SE264LB,241,Lambeth
SW23LT,241,Lambeth
SW23QD,241,Lambeth
SE162EJ,241,Lambeth
SE240QQ,241,Lambeth
SE41YJ,241,Lambeth
SW120EN,241,Lambeth
SW161EH,241,Lambeth
SE42BD,241,Lambeth
SM12QA,241,Lambeth
SE254NH,241,Lambeth
SW81HL,241,Lambeth
SM14PT,241,Lambeth
SW47NX,241,Lambeth
SW161PH,241,Lambeth
SE193TU,241,Lambeth
SE233DT,241,Lambeth
SE153NA,241,Lambeth
SE145XG,241,Lambeth
SW40AA,241,Lambeth
SE13RG,241,Lambeth
SW166DX,241,Lambeth
SE64JL,241,Lambeth
SE17BR,241,Lambeth
SW2,241,Lambeth
SW163PJ,241,Lambeth
SW166RQ,241,Lambeth
SE155HZ,241,Lambeth
SW24QS,241,Lambeth
SW24QD,241,Lambeth
SE264DH,241,Lambeth
SE256SL,241,Lambeth
SW40NQ,241,Lambeth
SW21HF,241,Lambeth
SW47SE,241,Lambeth
SE42NQ,241,Lambeth
SE264RL,241,Lambeth
SE55HL,241,Lambeth
SE232QH,241,Lambeth
SW83LE,241,Lambeth
SE171AF,241,Lambeth
SE58SB,241,Lambeth
SE41EJ,241,Lambeth
SE232HA,241,Lambeth
SE192LT,241,Lambeth
SW47RS,241,Lambeth
SE266TU,241,Lambeth
SW165DJ,241,Lambeth
SW24UG,241,Lambeth
SE270,241,Lambeth
SE266,241,Lambeth
SE264,241,Lambeth
SE249,241,Lambeth
SE240,241,Lambeth
SE233,241,Lambeth
SE231,241,Lambeth
SE229,241,Lambeth
SE59,241,Lambeth
SE58,241,Lambeth
SE57,241,Lambeth
SE50,241,Lambeth
SE228,241,Lambeth
SE220,241,Lambeth
SE218,241,Lambeth
SE217,241,Lambeth
SE191,241,Lambeth
SE173,241,Lambeth
SE172,241,Lambeth
SE171,241,Lambeth
SE151,241,Lambeth
SE116,241,Lambeth
SE115,241,Lambeth
SE114,241,Lambeth
SE19,241,Lambeth
SE17,241,Lambeth
SE16,241,Lambeth
SE15,241,Lambeth
LA11,242,Lancaster
LA12,242,Lancaster
LA14,242,Lancaster
LA26,242,Lancaster
LA20,242,Lancaster
LA15,242,Lancaster
LA13,242,Lancaster
LA27,242,Lancaster
PR31,242,Lancaster
LA50,242,Lancaster
LA46,242,Lancaster
LA45,242,Lancaster
LA44,242,Lancaster
LA33,242,Lancaster
LA32,242,Lancaster
LA31,242,Lancaster
LA29,242,Lancaster
LA28,242,Lancaster
PR30AP,242,Lancaster
LA63,242,Lancaster
LA61,242,Lancaster
LA59,242,Lancaster
LA58,242,Lancaster
LS11,243,Leeds
LS14,243,Leeds
LS16,243,Leeds
LS18,243,Leeds
LS167,243,Leeds
LS166,243,Leeds
LS165,243,Leeds
LS159,243,Leeds
LS158,243,Leeds
LS157,243,Leeds
LS155,243,Leeds
LS154,243,Leeds
LS150,243,Leeds
LS209,243,Leeds
LS208,243,Leeds
LS29,243,Leeds
LS28,243,Leeds
LS27,243,Leeds
LS23,243,Leeds
LS196,243,Leeds
LS185,243,Leeds
LS184,243,Leeds
LF285NA,243,Leeds
LS21,243,Leeds
LS213EG,243,Leeds
LS289AW,243,Leeds
LS289BZ,243,Leeds
LS259AW,243,Leeds
LS104UN,243,Leeds
LS289AR,243,Leeds
LS289DD,243,Leeds
LS2131F,243,Leeds
LS213AB,243,Leeds
LS249QL,243,Leeds
LS289JP,243,Leeds
LS213JT,243,Leeds
LS213LS,243,Leeds
LS213HH,243,Leeds
LS256DH,243,Leeds
LS249PG,243,Leeds
LS213LX,243,Leeds
LS289BR,243,Leeds
LS289JH,243,Leeds
LS289JL,243,Leeds
LS213LY,243,Leeds
LS213AN,243,Leeds
LS213AY,243,Leeds
LS213LA,243,Leeds
LS99QB,243,Leeds
LS213LT,243,Leeds
LS249PQ,243,Leeds
LS115ET,243,Leeds
LS6,243,Leeds
LS25,243,Leeds
LS197,243,Leeds
LS19,243,Leeds
LS226,243,Leeds
LS22,243,Leeds
LS28,243,Leeds
LS227,243,Leeds
WF33,243,Leeds
LS99,243,Leeds
LS98,243,Leeds
LS97,243,Leeds
LS96,243,Leeds
LS90,243,Leeds
LS85,243,Leeds
LS84,243,Leeds
LS83,243,Leeds
LS82,243,Leeds
LS81,243,Leeds
LS74,243,Leeds
LS73,243,Leeds
LS72,243,Leeds
LS71,243,Leeds
LS64,243,Leeds
LS63,243,Leeds
LS62,243,Leeds
LS61,243,Leeds
LS53,243,Leeds
LS52,243,Leeds
LS42,243,Leeds
LS31,243,Leeds
LS299,243,Leeds
LS298,243,Leeds
LS297,243,Leeds
LS296,243,Leeds
LS290,243,Leeds
LS286,243,Leeds
LS279,243,Leeds
LS278,243,Leeds
LS277,243,Leeds
LS270,243,Leeds
LS269,243,Leeds
LS268,243,Leeds
LS224US,243,Leeds
LS257HJ,243,Leeds
LS213DW,243,Leeds
LS213NZ,243,Leeds
LS289AP,243,Leeds
LS285LZ,243,Leeds
LS286PL,243,Leeds
LS289JJ,243,Leeds
LS213AQ,243,Leeds
LS289LG,243,Leeds
LS285NA,243,Leeds
LS260,243,Leeds
LS256,243,Leeds
LS253,243,Leeds
LS236,243,Leeds
LS225,243,Leeds
LS213,243,Leeds
LS212,243,Leeds
LS211,243,Leeds
LS179,243,Leeds
LS178,243,Leeds
LS177,243,Leeds
LS176,243,Leeds
LS175,243,Leeds
LS170,243,Leeds
LS169,243,Leeds
LS168,243,Leeds
LS146,243,Leeds
LS145,243,Leeds
LS143,243,Leeds
LS142,243,Leeds
LS141,243,Leeds
LS134,243,Leeds
LS133,243,Leeds
LS118,243,Leeds
LS117,243,Leeds
LS116,243,Leeds
LS115,243,Leeds
LS110,243,Leeds
LS104,243,Leeds
LS103,243,Leeds
LS102,243,Leeds
LS101,243,Leeds
LS132,243,Leeds
LS131,243,Leeds
LS126,243,Leeds
LS125,243,Leeds
LS124,243,Leeds
LS123,243,Leeds
LS122,243,Leeds
LS121,243,Leeds
LS119,243,Leeds
LS17,243,Leeds
LS15,243,Leeds
LS13,243,Leeds
LS12,243,Leeds
CV130,244,Leicester
DE722,244,Leicester
LE12,244,Leicester
LE14,244,Leicester
LE26,244,Leicester
LE25,244,Leicester
LE24,244,Leicester
LE23,244,Leicester
LE22,244,Leicester
LE21,244,Leicester
LE20,244,Leicester
LE184,244,Leicester
LE183,244,Leicester
LE45,244,Leicester
LE44,244,Leicester
LE43,244,Leicester
LE42,244,Leicester
LE41,244,Leicester
LE40,244,Leicester
LE39,244,Leicester
LE38,244,Leicester
LE36,244,Leicester
LE144RB,244,Leicester
LE144NP,244,Leicester
DE137DJ,244,Leicester
LE97PT,244,Leicester
LE130HT,244,Leicester
DE137EH,244,Leicester
LE970TS,244,Leicester
NG321QB,244,Leicester
LE652GB,244,Leicester
LE672AZ,244,Leicester
LE142HP,244,Leicester
LE131PY,244,Leicester
LE672RL,244,Leicester
DE137EW,244,Leicester
LE672DQ,244,Leicester
NG321QB,244,Leicester
NG321QP,244,Leicester
LE159NW,244,Leicester
NG321QX,244,Leicester
LE74RQ,244,Leicester
LE156,244,Leicester
LE143Q,244,Leicester
LE143J,244,Leicester
LE143U,244,Leicester
LE143Y,244,Leicester
LE143R,244,Leicester
LE143S,244,Leicester
LE143N,244,Leicester
LE143T,244,Leicester
LE143P,244,Leicester
LE143EB,244,Leicester
LE143EA,244,Leicester
LE143D,244,Leicester
LE142,244,Leicester
LE131,244,Leicester
LE130,244,Leicester
CV130JQ,244,Leicester
LE119RJ,244,Leicester
LE176NZ,244,Leicester
NG321QP,244,Leicester
DE137AY,244,Leicester
DE137EL,244,Leicester
LE97TT,244,Leicester
LE169UN,244,Leicester
LE672SE,244,Leicester
LE672AP,244,Leicester
LE674FJ,244,Leicester
LE672BL,244,Leicester
LE655HW,244,Leicester
LE678GG,244,Leicester
LE159NW,244,Leicester
LE159JT,244,Leicester
LE126,244,Leicester
LE74RQ,244,Leicester
TN402,244,Leicester
LE65,244,Leicester
LE115,244,Leicester
LE114,244,Leicester
LE99,244,Leicester
LE96,244,Leicester
LE95,244,Leicester
LE94,244,Leicester
LE93,244,Leicester
LE92,244,Leicester
LE91,244,Leicester
LE89,244,Leicester
LE88,244,Leicester
LE86,244,Leicester
LE85,244,Leicester
LE84,244,Leicester
LE80,244,Leicester
LE79,244,Leicester
LE77,244,Leicester
LE74,244,Leicester
LE73,244,Leicester
LE72,244,Leicester
LE71,244,Leicester
LE679,244,Leicester
LE678,244,Leicester
LE677,244,Leicester
LE676,244,Leicester
LE675,244,Leicester
LE674,244,Leicester
LE673,244,Leicester
LE672,244,Leicester
LE671,244,Leicester
LE652,244,Leicester
LE651,244,Leicester
LE60,244,Leicester
LE56,244,Leicester
LE55,244,Leicester
LE54,244,Leicester
LE53,244,Leicester
LE52,244,Leicester
LE51,244,Leicester
LE50,244,Leicester
LE49,244,Leicester
LE48,244,Leicester
LE47,244,Leicester
LE46,244,Leicester
LE35,244,Leicester
LE33,244,Leicester
LE32,244,Leicester
LE31,244,Leicester
LE30,244,Leicester
LE29,244,Leicester
LE28,244,Leicester
LE27,244,Leicester
LE182,244,Leicester
LE181,244,Leicester
LE156,244,Leicester
LE129,244,Leicester
LE128,244,Leicester
LE127,244,Leicester
LE126,244,Leicester
LE125,244,Leicester
LE113,244,Leicester
LE112,244,Leicester
LE111,244,Leicester
LE110,244,Leicester
LE19,244,Leicester
LE17,244,Leicester
LE16,244,Leicester
LE15,244,Leicester
LE670UH,244,Leicester
LE97TE,244,Leicester
LE97TH,244,Leicester
LE31QS,244,Leicester
LE31QT,244,Leicester
LE51LY,244,Leicester
LE12HQ,244,Leicester
LE122DS,244,Leicester
LE111DB,244,Leicester
LE175JW,244,Leicester
LE159LA,244,Leicester
LE95EY,244,Leicester
LE678FA,244,Leicester
LE175JL,244,Leicester
LE65TGB,244,Leicester
LE671SF,244,Leicester
LE169TW,244,Leicester
LE184,244,Leicester
LE184HU,244,Leicester
LE672AS,244,Leicester
NG321QX,244,Leicester
LE169UT,244,Leicester
LE13,244,Leicester
LE11,244,Leicester
DE742,244,Leicester
DE72,244,Leicester
BN251,247,Lewes
BN254,247,Lewes
BN72,247,Lewes
BN84,247,Lewes
TN225BD,247,Lewes
TN225EB,247,Lewes
TN225NL,247,Lewes
TN225BY,247,Lewes
TN225BP,247,Lewes
TN225AL,247,Lewes
TN225AU,247,Lewes
TN225DB,247,Lewes
TN225RB,247,Lewes
TN225HP,247,Lewes
BN252,247,Lewes
TN248,247,Lewes
TN225,247,Lewes
TN224,247,Lewes
TN223,247,Lewes
TN222,247,Lewes
TN221,247,Lewes
TN225EY,247,Lewes
TN225EE,247,Lewes
TN225XN,247,Lewes
TN225YB,247,Lewes
TN225AF,247,Lewes
TN225AJ,247,Lewes
TN225AB,247,Lewes
TN225UN,247,Lewes
TN225TG,247,Lewes
TN225DY,247,Lewes
TN225PA,247,Lewes
TN225DX,247,Lewes
TN225SD,247,Lewes
BN72HR,247,Lewes
BN99,247,Lewes
BN90,247,Lewes
BN86,247,Lewes
BN85,247,Lewes
BN73,247,Lewes
BN71,247,Lewes
BN253,247,Lewes
LN11,249,Lincoln
LN58,249,Lincoln
LN57,249,Lincoln
LN50,249,Lincoln
LN43,249,Lincoln
LN42,249,Lincoln
LN41,249,Lincoln
LN35,249,Lincoln
LN34,249,Lincoln
LN25,249,Lincoln
LN76,249,Lincoln
LN69,249,Lincoln
LN68,249,Lincoln
LN67,249,Lincoln
LN65,249,Lincoln
LN64,249,Lincoln
LN63,249,Lincoln
LN60,249,Lincoln
LN59,249,Lincoln
LN98FG,249,Lincoln
LN44HX,249,Lincoln
LN86,249,Lincoln
DN212,249,Lincoln
DN211,249,Lincoln
DN215,249,Lincoln
DN213,249,Lincoln
NG349,249,Lincoln
NG348,249,Lincoln
LN85JT,249,Lincoln
DN91RT,249,Lincoln
LN85NJ,249,Lincoln
DN220DH,249,Lincoln
LM69HF,249,Lincoln
DN220TB,249,Lincoln
LN85QZ,249,Lincoln
NG220UB,249,Lincoln
LN85LS,249,Lincoln
DN214EY,249,Lincoln
DN91RG,249,Lincoln
LN85JJ,249,Lincoln
LN59NS,249,Lincoln
DN229HL,249,Lincoln
LN85RP,249,Lincoln
LN85PU,249,Lincoln
DN220EZ,249,Lincoln
NG237DP,249,Lincoln
DN220AB,249,Lincoln
DN22ODN,249,Lincoln
DN220DN,249,Lincoln
DN91RJ,249,Lincoln
LN69NS,249,Lincoln
LN69HF,249,Lincoln
LN105DU,249,Lincoln
DN220HE,249,Lincoln
DN220FD,249,Lincoln
NG340AG,249,Lincoln
LN69UD,249,Lincoln
DN91AW,249,Lincoln
LN105DT,249,Lincoln
DN220EU,249,Lincoln
LN105DY,249,Lincoln
LN82EG,249,Lincoln
LN82AB,249,Lincoln
LN82DY,249,Lincoln
NG220TY,249,Lincoln
LN20XX,249,Lincoln
LN50SL,249,Lincoln
DN93DZ,249,Lincoln
LN82FD,249,Lincoln
LN85PL,249,Lincoln
LN85BA,249,Lincoln
DN229AS,249,Lincoln
DN220HR,249,Lincoln
LN85PR,249,Lincoln
LN82AD,249,Lincoln
LN85LF,249,Lincoln
DN220GB,249,Lincoln
